454,735;1602,89;0;1207,37;0;2075,7;732,662;349,823;0;416,872;597,434;1147,15;214,927;2149,12;4259,56;0;0;0;0;0;0;0;0;0;311,743;359,757;0;699,34;0;755,397;0;0;0;0;0;224,6;222,495;0;0;0;0;244,603;0;1762,71;0;270,869;0;0;0;939,612;607,486;643,524;0;0;0;410,542;353,76;287,354;0;0;0;0;0;0;0;216,308;1494,95;0;1539,11;94,6;0;46,5327;344,286;0;0;0;0;712,797;27750,6
0;0;0;0;0;315,58;802,675;0;0;0;477,296;436,236;519,125;686,597;4561,54;0;781,044;234,813;421,333;3533,57;193,021;980,761;0;0;0;527,291;773,833;0;265,379;0;50,8627;272,018;0;0;0;0;238,052;0;563,66;0;1978,47;0;349,57;0;0;207,786;0;287,933;2679,03;0;490,623;412,698;327,236;300,218;548,978;548,978;929,525;0;502,203;0;2283,93;245,44;0;398,576;1910,35;421,807;0;121,843;0;235,505;2915,84;283,23;0;0;284,608;349,57;329,626;0;35978,3
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1126,01;756,716;0;0;0;0;0;674,129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2556,86
0;0;0;0;0;0;0;442,057;0;0;0;0;0;0;0;351,437;0;0;0;0;0;252,393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1045,89
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295,851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295,851
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179,623;247,363;270,883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218,528;0;0;0;0;0;0;0;0;0;0;613,774;0;0;0;0;163,095;0;220,695;0;0;0;0;0;0;0;0;0;0;1004,44;307,965;0;301,684;294,506;54,579;0;732,225;0;0;0;0;4609,36
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320,93;363,377;0;0;0;0;0;619,655;348,063;0;0;0;0;0;0;0;0;0;0;0;0;138,816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435,022;0;0;0;0;301,016;0;0;0;0;0;0;0;0;0;3526,88
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303,774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113,651;0;0;0;0;0;0;0;0;0;0;366,954;254,149;0;0;0;0;0;0;0;0;0;0;0;1038,53
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1615,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1615,24
0;0;0;0;0;0;0;0;0;395,533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196,874;0;0;0;73,989;0;0;0;0;0;0;0;0;666,397
