4003;200;147;224;309;473;951;988;486;175;49;247;245;172;280;1315;1269;384;92;713;993;892;985;337;83;1005;2774;224;1951;384;502;447;414;167;37;529;1305;117;2052;329;491;445;570;170;46;476;1470;107;3702;2359;406;217;483;134;18;83;3290;0;47;481;782;688;284;393;614;1567;0;41;278;359;218;213;192;266;1723;0;6;203;424;470;72;201;348;3608;396;776;3962;41
1682;66;65;82;113;480;486;241;91;47;11;87;95;79;96;914;299;100;11;278;751;347;206;89;11;444;1180;58;892;131;449;164;111;31;6;238;629;25;790;147;302;183;95;58;5;206;551;33;1559;729;79;162;245;206;11;127;1404;0;11;130;257;297;121;81;508;761;0;8;90;128;88;103;37;306;644;0;3;39;129;210;18;44;201;1468;215;376;1682;0
75;0;6;5;16;0;14;13;4;9;8;6;1;8;12;14;13;5;16;15;12;23;4;5;16;27;31;17;41;9;8;11;0;5;8;17;15;9;34;6;4;12;4;0;8;10;16;8;69;40;29;0;0;0;0;0;60;0;0;0;14;9;1;21;15;32;0;0;0;9;0;1;13;9;28;0;0;0;5;9;0;8;6;55;20;8;71;4
3392;148;174;257;363;336;772;714;420;168;39;191;283;256;263;1028;957;340;72;775;795;696;781;276;68;1037;2147;207;1598;381;360;316;377;140;24;508;992;98;1794;394;435;379;405;137;43;529;1155;109;3132;2144;335;136;388;81;7;42;2616;0;87;218;422;721;337;317;514;1217;0;62;152;204;201;230;171;197;1399;0;25;66;218;521;108;146;316;2839;553;912;3392;0
2899;132;115;217;317;341;670;621;364;87;35;185;213;201;226;929;894;185;66;625;727;637;698;151;61;870;1906;123;1546;341;382;342;364;98;19;460;1028;58;1353;284;345;295;333;53;42;411;878;64;2671;1851;220;143;247;144;0;66;2278;0;23;186;384;576;365;162;583;1209;0;18;103;202;247;266;79;295;1069;0;5;82;182;329;99;83;288;2453;446;1077;2593;306
2519;137;97;195;303;358;463;488;295;142;41;176;185;188;255;737;649;258;71;594;686;446;495;227;71;853;1483;183;1196;290;369;210;196;111;19;445;677;74;1322;303;317;236;298;116;52;408;805;109;2312;1794;136;64;251;15;0;52;1925;0;26;71;185;467;383;255;539;906;0;12;48;87;114;307;121;215;1019;0;14;22;98;352;75;133;325;2131;387;641;2519;0
2290;103;144;144;227;348;549;469;213;79;15;162;186;135;199;798;611;163;36;509;670;462;481;136;32;744;1452;94;1123;285;323;238;204;62;11;387;687;50;1167;224;347;225;277;74;20;357;765;44;2082;1526;136;44;212;98;25;41;1781;0;19;124;257;531;241;137;471;838;0;14;63;139;177;210;74;160;943;0;4;60;118;354;31;63;311;1890;399;630;2290;0
